Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
guys really think ,6.196346,271,144,5.527778,
place tonight ,6.190705,233,112,4.132467,
education loans ,6.184469,173,79,4.876761,
president supports ,6.18343,1021,442,4.312073,
vice president ,6.180526,1024,442,5.312073,
never says ,6.178031,153,65,4.455082,
government keep ,6.176701,292,122,4.754372,
gave specifics o ,6.176648,108,46,6.936508,
obama's phrase ,6.175951,280,104,5.562573,
men look bad ,6.174982,172,84,6.253577,
romney's approach ,6.174144,362,105,5.784722,
new reality show ,6.166476,189,65,7.848484,
pretty sure ,6.162339,149,79,4.509921,
pretty sure frank ,6.162339,152,80,7.509921,
pres obma got ,6.160081,151,77,7.192308,
candidates talk ,6.153032,156,81,3.823746,
woman watching ,6.149075,294,173,3.651389,
previous president combined ,6.144785,1023,442,7.812073,
sorry ass men ,6.14355,120,51,6.924603,
wishing michelle ,6.142314,265,117,4.274692,
long debate ,6.134927,648,302,3.880953,
following position president ,6.133849,1027,445,7.112073,
good thing ,6.131019,264,119,4.522606,
#presidentialdebate oh man ,6.130078,250,140,5.427302,
feel really bad ,6.129614,206,96,6.184985,
bigger flag pin ,6.116249,262,79,9.392857,
important debate ,6.115352,653,304,3.979167,
troops home now ,6.112857,221,106,7.011016,
points already ,6.1111,158,75,4.260402,
first place ,6.096621,560,226,4.58878,
debate goes ,6.095878,660,303,4.566667,
government needs ,6.09456,139,73,3.881356,
actual question ,6.0904,220,133,4.728455,
talking points ,6.08822,163,86,3.78916,
even know ,6.077813,188,107,3.689167,
el comercio para ,6.075001,130,27,12.368421,
tweet us ,6.074032,217,86,4.439421,
closing tax loopholes ,6.071929,134,43,7.944445,
great opening comment ,6.069491,177,72,7.45292,
amazing first lady ,6.066401,594,232,7.499603,
public policy students ,6.066291,151,55,8.088235,
night right ,6.065399,179,95,3.74,
#debate #obama ,6.063299,392,171,4.544196,
guys tweeting #teamobama ,6.057836,79,41,5.758013,
tonight's debate ,6.053847,644,295,5.02381,
take women voting ,6.050797,113,71,4.794574,
net jobs ,6.047663,260,124,4.098361,
education gets ,6.047508,210,96,4.486761,
political science major ,6.047387,110,44,7.519842,
allow transgender undecided voters ,6.039073,131,46,12.703209,
hoping something crazy happens ,6.035295,100,42,12.137097,
texas dirt make ,6.030349,111,59,5.872727,
something tells ,6.021293,97,41,4.687097,
great points ,6.017759,160,78,4.121292,
real man wishes ,6.01357,222,97,7.334101,
increased job loss ,6.011309,101,51,5.97619,
anyone else want ,6.008504,136,84,6.487301,
tv debates ,6.003734,118,64,3.716667,
people vote ,5.996582,307,146,3.916667,
first joke ,5.992785,561,227,4.560209,
go back ,5.992597,194,94,4.111664,
point plan ,5.990834,173,88,3.90812,
boring us ,5.990309,216,87,4.082278,
exactly like ,5.987382,341,152,4.260563,
jobs thanking ,5.986262,260,125,3.431694,
candidates way ,5.982867,177,93,3.839535,
tell us ,5.97539,245,107,4.046564,
s flag pin ,5.967147,278,83,9.773809,
good luck mr ,5.962208,303,148,6.007967,
undecided voters respond ,5.961888,136,53,7.63178,
well informed voter ,5.957518,113,51,7.044444,
actually vote ,5.952275,154,84,3.823529,
gonna say seargent pepper taught ,5.943117,213,98,15.267113,
een hele sterke opening concreet en persoonlijk ,5.942691,186,54,40.751344,
debate room ,5.940205,634,294,3.833334,
s canned lines lies ,5.937057,92,37,10.52381,
discussing jobs ,5.93549,262,125,4.098361,
said hell yeah ,5.921045,229,91,6.848485,
answer gov romneys comment ,5.917006,189,106,8.492273,
drinking games people ,5.909584,283,114,7.816667,
teachers union loves ,5.909364,117,49,6.814035,
drinking game go ,5.90897,223,97,7.721686,
potus touts similar plans ,5.905921,113,46,10.513333,
romney's zingers ,5.90591,360,106,5.3625,
tuition going ,5.905671,296,170,4.27998,
question asked ,5.901632,233,147,3.403455,
like huh ,5.901234,333,151,3.593896,
good news ,5.900824,216,98,4.677778,
#debate starts ,5.892449,138,58,4.75862,
quotes maya angelou re romney's ,5.892323,379,105,21.479167,
least romneys going ,5.887512,195,143,5.743802,
know trickle ,5.880548,186,124,2.932789,
make sense ,5.877367,115,62,3.587013,
potus opening statement ,5.863729,162,61,7.909677,
give michelle ,5.863159,249,107,4.353751,
good line ,5.862162,226,101,4.905051,
cant debate ,5.86,631,292,3.916667,
romneys pt plan ,5.859768,155,66,11.413171,
first national security shot ,5.859375,531,210,9.101876,
trickledown government sets ,5.855976,177,84,8.403095,
hiring new math ,5.855356,198,74,7.223485,
strong job market ,5.853106,101,49,7.07619,
really call ,5.843405,174,81,4.107143,
addressing jobs ,5.841135,260,124,4.098361,
really want ,5.833668,236,130,3.692857,
pregnant woman saying ,5.833192,180,85,6.863664,
just talk ,5.832857,599,238,4.359211,
obama's idea ,5.831948,277,102,5.959398,
just saying ,5.816522,613,237,4.783108,
watching o ,5.810107,233,142,3.919643,
people making ,5.808029,274,118,4.325758,
govt new phrase ,5.805922,190,61,9.070707,
now success ,5.805793,188,90,3.616279,
like showing ,5.803347,328,146,4.010563,
just give ,5.802121,584,226,4.559615,
twitter tonight ,5.798338,196,92,4.370563,
human like ,5.793144,346,153,4.53329,
tv watching ,5.792241,246,152,3.479167,
pivoting debate tactic ,5.788496,633,291,8.166667,
just making ,5.78803,577,222,4.584091,
big ass head ,5.787327,129,49,8.209691,
candidates fantasy football teams ,5.784223,110,49,11.972868,
#nw presidential debating ,5.783942,344,129,7.855192,
part plan break ,5.781267,138,71,5.275641,
first hot button issues ,5.779873,542,213,11.146747,
president ,5.778207,1015,439,2.312073,
realist president ,5.778207,1017,440,4.312073,
blk president therefor ,5.778207,1021,441,8.312073,
applaud president ,5.778207,1017,440,4.312073,
sucky president ,5.778207,1017,440,4.312073,
president picks ,5.778207,1017,440,4.312073,
columbian president ,5.778207,1017,440,4.312073,
finest president ,5.778207,1017,440,4.312073,
already getting ,5.777435,118,55,4.144258,
city like ,5.771129,335,148,4.593896,
real man addresses ,5.770583,190,85,8.048387,
just money ,5.766852,562,220,4.025,
first go ,5.764889,628,258,4.634836,
first answer ,5.756164,612,266,4.200209,
#romneys first answer ,5.756164,615,267,7.200209,
first answer mentoned ,5.756164,615,267,7.200209,
candidates top donors ,5.750874,152,84,6.564535,
actually wants ,5.744904,169,79,4.323529,
live fact checks ,5.739994,224,77,8.284746,
going help ,5.739668,217,176,2.507438,
regurgitated campaign speech ,5.734949,77,36,7.24183,
people think ,5.731334,348,168,4.027778,
obama's actions ,5.726372,258,97,4.673684,
just better plug ,5.72621,618,238,7.813889,
income tax ,5.725864,145,45,6.277778,
watch #presidentialdebate ,5.725401,287,145,3.86779,
major speech ,5.723105,63,30,4.305556,
spot like ,5.718991,327,145,4.260563,
potus just shouted ,5.717859,582,218,7.408333,
anniversary ,5.715913,618,260,2.376923,
anniversary shoutouts ,5.715913,620,261,4.376923,
#obama just wished ,5.715568,879,350,7.102817,
presidential election ,5.711198,341,128,4.855192,
means something ,5.710231,89,38,4.529954,
provide tax breaks ,5.705236,144,44,9.811111,
tour de force performance ,5.700099,111,36,12.466666,
great opening ,5.699653,167,68,4.95292,
someone please slash ,5.696026,145,58,7.963514,
tonight million ,5.684417,270,112,5.18961,
got small laugh ,5.681828,132,72,6.358975,
dats cute wit yall ties ,5.681505,86,42,15.457143,
news live ,5.673777,202,67,5.584746,
watch #obama ,5.673354,514,224,4.583305,
just enough information ,5.667719,556,208,9.175,
jobs ,5.665187,256,122,2.098361,
shipping jobs ,5.665187,258,123,4.098361,
unfilled jobs ,5.665187,258,123,4.098361,
4m jobs ,5.665187,258,123,4.098361,
debate club ,5.65673,630,291,4.166667,
unemployed people ,5.645349,271,113,4.710785,
obama's solution ,5.63956,263,101,4.173684,
education leads ,5.638203,160,74,5.126761,
even going ,5.635093,211,153,3.260847,
entre su plan ,5.629787,192,67,13.912088,
mitt's tie ,5.622388,211,83,5.134247,
say america ,5.609743,215,113,3.722895,
kiss ass nigga ,5.593233,101,41,6.619048,
even watching ,5.592191,266,160,3.625,
last years ,5.591626,147,80,3.968221,
gotta like ,5.586611,342,151,4.593896,
watchin tht debate ,5.580335,636,293,7.416667,
debate pray ,5.578228,627,290,3.666667,
informed people ,5.574954,243,103,3.988096,
anyone know ,5.574899,144,84,4.071111,
education bc ,5.565693,163,77,4.126761,
debate mentioning ,5.563335,627,290,3.666667,
college theater class final ,5.559261,170,69,12.977941,
college literature class ,5.559261,165,68,7.977941,
black people ,5.551101,276,120,4.25,
great start ,5.546854,170,79,4.314672,
obama's strategy ,5.544639,264,99,5.173684,
us rivals square ,5.543669,223,86,8.182278,
never talk ,5.543303,99,56,3.628655,
debate convincing ,5.541052,628,290,4.166667,
snl imitated obama's ,5.537708,263,98,8.673684,
american flag ,5.537286,220,67,6.560606,
msnbc now ,5.532789,184,87,4.116279,
michelle line yuck ,5.528873,234,94,7.196409,
great man ,5.528699,187,89,4.243243,
happy university ,5.525651,352,133,4.515447,
say look ,5.52472,232,111,4.150598,
en el ,5.524399,156,35,8.743421,
bad start mr ,5.511462,223,114,5.95425,
math teachers ,5.504209,138,62,4.322368,
commence live tweeting ,5.494547,217,77,7.022246,
time turn ,5.490949,181,88,3.591781,
tonights debate ,5.484858,628,290,4.166667,
obama's failures ,5.48428,258,98,4.007017,
romney's lapel ,5.483082,391,107,8.017045,
see em mix ,5.482962,141,70,6.879391,
seem like ,5.47741,328,146,4.010563,
wear clown makeup talking ,5.469331,134,64,10.961111,
#denverdebate oh ,5.466337,164,73,4.298333,
first lady sweetie ,5.462717,596,233,7.476876,
go america ,5.460881,215,116,3.625647,
talking point ,5.459773,154,81,3.8,
#mittromney flag pin ,5.453798,255,73,9.847402,
real man ,5.453648,183,83,4.548387,
romney's faces ,5.451796,348,99,5.5625,
actually focus ,5.448587,95,45,3.778074,
now hit ,5.446852,191,90,4.366279,
just lost ,5.446024,547,209,4.008333,
sounds good ,5.439275,228,102,4.844445,
sold us ,5.438888,207,81,4.082278,
cut government ,5.433601,137,68,4.770245,
romney's wondering ,5.432328,349,100,5.3125,
head w ,5.432145,92,25,7.159722,
really crappy way ,5.431119,226,112,6.95,
good sense ,5.430282,208,97,3.892064,
use tonight ,5.419319,198,94,4.221543,
know anything ,5.413159,176,99,3.876667,
everybody watch ,5.410416,201,89,4.280488,
good open ,5.410225,228,105,4.311111,
government test tomorrow ,5.407868,134,71,5.756356,
best thing ever marrying ,5.407681,235,119,10.402953,
good color coordination ,5.407035,222,100,7.733334,
owned candidates pretending ,5.403356,117,51,8.072868,
just bit funnier ,5.401653,567,215,6.591667,
energy conversation tonight ,5.400321,201,93,6.385948,
co undecided voter approval tracker ,5.397645,119,38,16.571895,
problems now ,5.394812,186,89,3.449612,
bill shit speak ,5.391324,110,48,6.904762,
destroyed us ,5.384158,208,81,4.582278,
telling michelle ,5.382735,237,96,4.935803,
debate addressing ,5.381596,628,290,4.166667,
libertarian tie ,5.375256,196,77,5.284247,
continue assisting us ,5.373799,211,82,7.582278,
first little dig ,5.368758,523,210,6.110209,
obama's comment ,5.363867,264,99,5.173684,
middle class ,5.360298,216,93,4.638655,
middle class implies desirability ,5.360298,224,95,12.638655,
first point ,5.357187,557,227,4.449098,
said anything ,5.355712,231,90,4.931818,
#obama touts race ,5.353818,393,176,7.646567,
just science ,5.348174,578,218,5.063889,
education training ,5.347857,158,76,3.526761,
already cut ,5.342306,107,43,5.271242,
make fun ,5.337128,121,62,4.444156,
red ties ,5.332847,140,63,4.272093,
learning something ,5.328975,79,34,4.053764,
supporting education ,5.326662,159,74,4.793428,
dayton ohio lady ,5.320933,131,57,6.416667,
education reform ,5.319154,162,75,4.876761,
lets see ,5.313994,199,85,5.284153,
pres says ,5.308495,178,71,5.010638,
man named mittens ,5.307025,151,70,7.416667,
fucking question ,5.306871,199,128,3.728455,
good politician ,5.303769,203,93,4.511111,
#denverdebate questions ,5.302764,164,69,4.648809,
time talking ,5.297189,246,118,4.102892,
#obama2012 #debatewatch ,5.296946,40,23,5.97619,
1st time ever ,5.295227,312,130,7.484281,
actually smart ,5.293962,101,46,4.156862,
di universitas de ,5.292178,107,33,11.133333,
just gave ,5.291967,584,218,5.397222,
lord please give ,5.28478,150,67,6.398129,
great offer bo ,5.284463,103,47,6.40991,
relatable approach right ,5.28278,161,83,6.122222,
important question ,5.280654,217,139,3.340955,
#debatewatch time warner satelite feed began breaking ,5.28051,216,84,36.191781,
just full ,5.279682,557,210,4.875,
saying slick shit ,5.278994,155,70,6.774774,
oh last week ,5.273095,126,57,6.690574,
diff now ,5.272639,188,90,3.616279,
way back ,5.27217,140,77,3.737037,
now kids ,5.271878,197,91,5.116279,
big #lesigh rack just ,5.268632,588,221,13.043421,
#jobs question ,5.26716,195,128,2.928455,
even answer ,5.265679,189,107,3.7025,
just feel ,5.264797,567,217,4.557353,
bigger government ,5.26387,145,76,3.881356,
public school system ,5.262097,123,52,6.961538,
better public speaker ,5.254929,136,61,6.820707,
best hell yes ,5.251714,180,107,5.344792,
say man f ,5.250641,247,118,6.171875,
least watch ,5.248366,207,93,4.09867,
lets go human beings ,5.245071,248,103,11.680687,
great ideas ,5.24486,115,51,4.528957,
just wanna scream ,5.24416,577,214,8.675,
camera took much #obama mixing ,5.241969,433,193,13.359055,
anniversaire de ,5.239478,101,32,6.633333,
leading us ,5.239368,208,81,4.582278,
answered question ,5.23888,210,132,3.972899,
president's plan ,5.236673,122,59,4.447802,
first year ,5.23393,538,217,4.444824,
everyone watching ,5.233271,240,147,3.667763,
potus said ,5.229057,218,81,5.415151,
amazing speech ,5.227183,59,29,4.161616,
live tweeting ,5.222824,213,75,5.022246,
en como reducir los gatos pblicos ,5.219526,100,28,26.375,
future plans ,5.210922,89,47,3.734545,
obama's rebuttal ,5.210226,261,97,6.173684,
science teachers #qualified ,5.210136,139,57,7.836257,
science teachers ,5.210136,136,56,4.836257,
oh great ,5.207803,129,62,4.083243,
debate ,5.205648,624,288,2.166667,
debate commentary ,5.205648,626,289,4.166667,
days like ,5.198801,324,144,3.760563,
first time ,5.194603,649,264,4.75199,
trickledown government ,5.191405,169,82,4.403095,
trickledown government equal ,5.191405,172,83,7.403095,
wife imagined ,5.188998,137,93,4.43956,
romney's botox moved ,5.188981,353,99,10.5625,
play grab ass ,5.188633,85,33,7.507937,
husband might just ,5.187068,574,218,7.15552,
whose stories sound ,5.183963,85,32,8.583333,
actual questions asked ,5.182395,123,55,7.265476,
tweeting #teamobama votes ,5.174528,66,33,5.841346,
less second hand stories ,5.173951,115,46,10.010823,
#denverdebate wow ,5.169351,148,68,3.958333,
definitely gets points ,5.15804,148,73,5.952335,
tonight shout ,5.149905,208,104,3.8076,
lower tuition costs ,5.143202,211,69,9.214966,
candidates wanted ,5.141306,112,55,3.806202,
saying ur choice ,5.13431,127,55,7.552552,
smart move #mittromney ,5.13402,74,37,6.073592,
fix education ,5.132248,159,77,3.460094,
cut dc voucher program ,5.132122,85,28,11.952381,
real nigga ,5.131132,119,47,5.048387,
looking right ,5.127708,160,87,3.488235,
republican party ,5.127074,117,42,5.562929,
shit last ,5.123064,143,59,4.850574,
first thing ,5.118462,557,220,4.905037,
gonna turn ,5.116312,75,43,3.328571,
real nice ,5.114867,125,58,4.252091,
now takes ,5.109943,190,89,4.782946,
education investment ,5.108819,156,74,3.793428,
plan mr ,5.107127,202,105,3.84942,
american public ,5.101957,136,47,5.560606,
blue ties ,5.10132,132,57,4.440541,
explain something ,5.1007,78,34,3.72043,
bill clinton said ,5.099171,206,76,8.919914,
original question ,5.09703,195,126,3.861788,
begins w ,5.095528,81,24,6.1875,
minute giving non specifics ,5.095177,102,39,18.434066,
gonna take ,5.09435,124,71,3.556478,
new math ,5.089094,185,68,5.056818,
good things ,5.084303,223,104,4.106349,
romney's ear ,5.084011,345,98,5.0625,
first candidate ,5.078001,522,206,4.760209,
great way ,5.076587,168,87,3.943243,
tax card ,5.074888,134,43,5.563492,
unemployed woman ,5.073519,133,62,4.383007,
like umm hmm ,5.072694,330,147,6.760563,
major points ,5.066586,106,53,4.294716,
government line ,5.066366,141,70,4.608629,
sides like ,5.066225,325,144,4.260563,
say union busting ,5.065773,166,71,12.371875,
education systems ,5.06426,155,73,4.126761,
purple tie ,5.055394,189,75,4.534247,
us ,5.055153,204,79,2.582278,
misled us ,5.055153,206,80,4.582278,
romney's response ,5.054441,360,105,5.5625,
like mine ,5.051444,326,145,3.92723,
better place ,5.044917,148,71,4.16746,
best place ,5.040099,172,99,3.606696,
