Word,Prob,Freq,Index
obamayes,0.00004,1,3485
skin,0.00004,1,3476
phonescome,0.00004,1,3462
local,0.00004,1,3460
#importantissues,0.00004,1,3456
parentsknow,0.00004,1,3454
husbands,0.00004,1,3453
transparent,0.00004,1,3451
factchecking,0.00004,1,3449
#mywifeisntgonnalikethis,0.00004,1,3433
dn,0.00004,1,3432
#utpol,0.00004,1,3426
#hiphopvotes2012,0.00004,1,3420
facing,0.00004,1,3419
roi,0.00004,1,3413
stimulus#,0.00004,1,3412
tunein,0.00004,1,3411
glow,0.00004,1,3405
jenga,0.00004,1,3402
justfunny,0.00004,1,3395
struggled,0.00004,1,3386
aheadlooking,0.00004,1,3376
wreck,0.00004,1,3373
recounting,0.00004,1,3371
culture,0.00004,1,3370
frickin,0.00004,1,3363
benefits,0.00004,1,3354
bugs,0.00004,1,3353
anniversery,0.00004,1,3348
#hashtag,0.00004,1,3344
#hash,0.00004,1,3342
#romneycrys,0.00004,1,3341
joints,0.00004,1,3340
tossing,0.00004,1,3338
v,0.00004,1,3335
#jrn,0.00004,1,3328
meteen,0.00004,1,3325
verrassing,0.00004,1,3324
persoonlijk,0.00004,1,3323
concreet,0.00004,1,3322
sterke,0.00004,1,3321
hele,0.00004,1,3320
zeggen,0.00004,1,3317
veel,0.00004,1,3316
er,0.00004,1,3315
kunt,0.00004,1,3314
charm,0.00004,1,3310
arts,0.00004,1,3301
#shutup,0.00004,1,3287
spree,0.00004,1,3286
unfollowing,0.00004,1,3285
queer,0.00004,1,3282
#breakfast2012,0.00004,1,3281
#englishmuffinbread,0.00004,1,3280
toast,0.00004,1,3279
xmen,0.00004,1,3275
pryde,0.00004,1,3274
#gross,0.00004,1,3271
nc,0.00004,1,3267
#hope,0.00004,1,3266
immigrant,0.00004,1,3264
contestants,0.00004,1,3261
premiere,0.00004,1,3260
f'n,0.00004,1,3257
ma,0.00004,1,3256
caused,0.00004,1,3253
uk,0.00004,1,3241
lit,0.00004,1,3238
reserve,0.00004,1,3230
audit,0.00004,1,3229
inin,0.00004,1,3228
helpy'all,0.00004,1,3196
singapore,0.00004,1,3193
catchphrase,0.00004,1,3192
recommends,0.00004,1,3191
#investinkids,0.00004,1,3189
#kids2012,0.00004,1,3188
emphasize,0.00004,1,3186
ruining,0.00004,1,3182
hispanics,0.00004,1,3168
#supportobama,0.00004,1,3165
humble,0.00004,1,3164
beet,0.00004,1,3163
trademarks,0.00004,1,3156
minds,0.00004,1,3155
whimper,0.00004,1,3148
#redsox,0.00004,1,3147
unsure,0.00004,1,3146
coat,0.00004,1,3145
ahhhh,0.00004,1,3140
#cantaffor,0.00004,1,3138
jackassy,0.00004,1,3137
attentive,0.00004,1,3136
#happyannerversary,0.00004,1,3135
misled,0.00004,1,3130
mindset,0.00004,1,3129
fore,0.00004,1,3128
pima,0.00004,1,3120
mu,0.00004,1,3119
arizona,0.00004,1,3118
#wewill,0.00004,1,3115
involvement,0.00004,1,3114
matchn,0.00004,1,3112
nd,0.00004,1,3111
creek,0.00004,1,3109
cinema,0.00004,1,3107
drafthouse,0.00004,1,3106
drafthous,0.00004,1,3105
guinness,0.00004,1,3103
apple,0.00004,1,3102
comedian,0.00004,1,3101
planted,0.00004,1,3097
nifty,0.00004,1,3095
terrific,0.00004,1,3091
mia,0.00004,1,3090
scribblei'm,0.00004,1,3088
scribble,0.00004,1,3087
univ,0.00004,1,3086
diaper,0.00004,1,3080
def,0.00004,1,3067
seismograph,0.00004,1,3065
useless,0.00004,1,3064
looped,0.00004,1,3062
duped,0.00004,1,3061
t's,0.00004,1,3059
l,0.00004,1,3057
cadillacs,0.00004,1,3051
roof,0.00004,1,3050
strapping,0.00004,1,3049
moose,0.00004,1,3047
tech,0.00004,1,3046
tricks,0.00004,1,3042
gagging,0.00004,1,3036
clothing,0.00004,1,3033
wolf,0.00004,1,3031
#radican2k,0.00004,1,3030
lawyer,0.00004,1,3029
dolt,0.00004,1,3027
bullshitting,0.00004,1,3020
bigot,0.00004,1,3006
#stoptalking,0.00004,1,2996
#dontcare,0.00004,1,2995
#notvoting,0.00004,1,2994
lier,0.00004,1,2992
offtopic,0.00004,1,2990
#hewitt,0.00004,1,2989
art6b,0.00004,1,2987
haters,0.00004,1,2978
ignorante,0.00004,1,2972
nos,0.00004,1,2971
ver,0.00004,1,2970
#watchingthedabate,0.00004,1,2967
#prog12,0.00004,1,2964
#votoeeuu2012,0.00004,1,2963
nuevos,0.00004,1,2961
creacin,0.00004,1,2960
pblicos,0.00004,1,2958
gatos,0.00004,1,2957
dficit,0.00004,1,2955
apunta,0.00004,1,2953
denny's,0.00004,1,2948
anv,0.00004,1,2947
#whitehouse,0.00004,1,2946
final,0.00004,1,2941
#bored,0.00004,1,2939
tension,0.00004,1,2938
bets,0.00004,1,2933
disable,0.00004,1,2932
allergiescold,0.00004,1,2930
lung,0.00004,1,2929
else's,0.00004,1,2924
insecure,0.00004,1,2923
gdp,0.00004,1,2918
lecturing,0.00004,1,2917
instructor,0.00004,1,2916
spiltscreen,0.00004,1,2914
infamous,0.00004,1,2913
portray,0.00004,1,2906
sometime,0.00004,1,2905
#obamaread,0.00004,1,2904
timer,0.00004,1,2902
#iprefertextureorprintoverstripes,0.00004,1,2900
consider,0.00004,1,2898
raced,0.00004,1,2883
gracious,0.00004,1,2877
confrontation,0.00004,1,2876
transgender,0.00004,1,2873
solidly,0.00004,1,2859
#yourajoke,0.00004,1,2849
chuckles,0.00004,1,2847
bodyguards,0.00004,1,2844
chief,0.00004,1,2832
commander,0.00004,1,2831
15th,0.00004,1,2830
riding,0.00004,1,2829
humans,0.00004,1,2828
puny,0.00004,1,2827
#horrible,0.00004,1,2825
#watchtherace,0.00004,1,2824
wasteful,0.00004,1,2800
havent,0.00004,1,2786
pres's,0.00004,1,2780
tradition,0.00004,1,2779
bribes,0.00004,1,2775
corruption,0.00004,1,2773
lavelle,0.00004,1,2772
minded,0.00004,1,2771
recordenergy,0.00004,1,2758
cover,0.00004,1,2747
masturbator,0.00004,1,2739
master,0.00004,1,2737
cable,0.00004,1,2731
anniversaryso,0.00004,1,2715
regrowing,0.00004,1,2710
dissing,0.00004,1,2708
gotten,0.00004,1,2707
#unemploymentsucks,0.00004,1,2700
workhowever,0.00004,1,2698
applications,0.00004,1,2697
filling,0.00004,1,2696
#hellofuture,0.00004,1,2695
traditnl,0.00004,1,2694
sync,0.00004,1,2693
insurance,0.00004,1,2689
hehe,0.00004,1,2681
asdfghjkl,0.00004,1,2676
intriguing,0.00004,1,2674
wana,0.00004,1,2672
round,0.00004,1,2666
#rt3,0.00004,1,2656
forwith,0.00004,1,2655
#democraticparty,0.00004,1,2652
shure,0.00004,1,2632
#teamhope,0.00004,1,2618
#newfuturo,0.00004,1,2615
#highered,0.00004,1,2613
industryhousing,0.00004,1,2610
birthday,0.00004,1,2608
facebook,0.00004,1,2607
understanding,0.00004,1,2606
#myspin,0.00004,1,2583
spin,0.00004,1,2581
rival,0.00004,1,2580
bodily,0.00004,1,2579
hurls,0.00004,1,2578
levitates,0.00004,1,2576
telekinetically,0.00004,1,2575
recall,0.00004,1,2561
challenge,0.00004,1,2555
physical,0.00004,1,2554
skip,0.00004,1,2553
oba,0.00004,1,2551
anticipating,0.00004,1,2537
intrigued,0.00004,1,2536
preside,0.00004,1,2529
romey's,0.00004,1,2522
slap,0.00004,1,2514
#dayton,0.00004,1,2510
herebeat,0.00004,1,2509
shitty,0.00004,1,2507
hacky,0.00004,1,2501
#teleprompter,0.00004,1,2499
stuttering,0.00004,1,2498
disrespect,0.00004,1,2497
studentsstanding,0.00004,1,2496
#praisegod,0.00004,1,2489
#redannnnd,0.00004,1,2486
#color,0.00004,1,2485
dialogue,0.00004,1,2477
sweety,0.00004,1,2476
hannity,0.00004,1,2475
sean,0.00004,1,2474
awful,0.00004,1,2470
shitin,0.00004,1,2466
describing,0.00004,1,2464
series,0.00004,1,2455
combined,0.00004,1,2444
appeals,0.00004,1,2438
lays,0.00004,1,2437
backg,0.00004,1,2435
tiger,0.00004,1,2434
stormin,0.00004,1,2433
faster,0.00004,1,2432
crushing,0.00004,1,2423
anniversarya,0.00004,1,2422
lumps,0.00004,1,2415
umpa,0.00004,1,2414
#4more,0.00004,1,2410
#debatespencerian,0.00004,1,2405
potusmrs,0.00004,1,2404
emotions,0.00004,1,2402
#criticalthinking,0.00004,1,2400
soda,0.00004,1,2357
safely,0.00004,1,2354
objects,0.00004,1,2353
dawg,0.00004,1,2346
primary,0.00004,1,2343
fitting,0.00004,1,2340
#obamayou,0.00004,1,2338
createdhow,0.00004,1,2334
advocate,0.00004,1,2332
jubilant,0.00004,1,2331
sealed,0.00004,1,2318
separate,0.00004,1,2309
#jealous,0.00004,1,2302
rightnow,0.00004,1,2301
bj,0.00004,1,2300
spkr,0.00004,1,2289
mannot,0.00004,1,2287
#pdslive,0.00004,1,2285
#romneyisgonnacry,0.00004,1,2284
dependent,0.00004,1,2280
platform,0.00004,1,2279
shares,0.00004,1,2278
u'd,0.00004,1,2276
2k13,0.00004,1,2273
nba,0.00004,1,2272
passed,0.00004,1,2259
vein,0.00004,1,2258
injected,0.00004,1,2256
sleeve,0.00004,1,2255
damning,0.00004,1,2246
outrageous,0.00004,1,2245
pierce,0.00004,1,2235
franklin,0.00004,1,2234
fillmore,0.00004,1,2233
millard,0.00004,1,2232
debatethat's,0.00004,1,2231
pregunta,0.00004,1,2214
#qualified,0.00004,1,2201
bowman,0.00004,1,2200
goood,0.00004,1,2199
positionsand,0.00004,1,2194
educationrace,0.00004,1,2192
nerd,0.00004,1,2191
#onpointwatch,0.00004,1,2186
showdown,0.00004,1,2182
orators,0.00004,1,2181
talented,0.00004,1,2180
constituents,0.00004,1,2168
momma,0.00004,1,2163
#vvmsgov,0.00004,1,2159
qestions,0.00004,1,2154
obozo,0.00004,1,2151
affiliation,0.00004,1,2121
regurgitated,0.00004,1,2111
insight,0.00004,1,2109
gaining,0.00004,1,2108
menghadapi,0.00004,1,2095
bersiap,0.00004,1,2094
dimulai,0.00004,1,2093
ini,0.00004,1,2092
hari,0.00004,1,2091
perang,0.00004,1,2090
totes,0.00004,1,2089
annnnnnnnd,0.00004,1,2057
empleo,0.00004,1,2053
intensificar,0.00004,1,2050
busca,0.00004,1,2049
mencin,0.00004,1,2046
gana,0.00004,1,2043
latinoamrica,0.00004,1,2042
#simonforpresident,0.00004,1,2031
billion,0.00004,1,2023
hallmark,0.00004,1,2008
jail,0.00004,1,2003
youcuz,0.00004,1,2001
assertivegood,0.00004,1,1997
modest,0.00004,1,1996
ribs,0.00004,1,1991
creative,0.00004,1,1989
agenda,0.00004,1,1988
#privleged,0.00004,1,1980
assholes,0.00004,1,1979
#immigrants,0.00004,1,1971
#msnbc,0.00004,1,1964
#voteforobama,0.00004,1,1963
humor,0.00004,1,1958
abc,0.00004,1,1938
microphones,0.00004,1,1936
thoughit,0.00004,1,1923
reallly,0.00004,1,1916
nationwide,0.00004,1,1913
privatization,0.00004,1,1912
evidencebased,0.00004,1,1911
chicago's,0.00004,1,1909
dj,0.00004,1,1899
immaculate,0.00004,1,1893
keen,0.00004,1,1891
pleas,0.00004,1,1890
humanize,0.00004,1,1878
kesalahan,0.00004,1,1877
hindari,0.00004,1,1876
defer,0.00004,1,1867
laughs,0.00004,1,1864
hostage,0.00004,1,1862
executes,0.00004,1,1861
#yourvote,0.00004,1,1841
#yourvoice,0.00004,1,1840
app,0.00004,1,1838
#jusgramm,0.00004,1,1837
#startups,0.00004,1,1831
tracking,0.00004,1,1830
ears,0.00004,1,1812
commercial,0.00004,1,1802
goal,0.00004,1,1787
winner,0.00004,1,1774
appeal,0.00004,1,1771
healrh,0.00004,1,1761
universitas,0.00004,1,1755
#realniggawassup,0.00004,1,1743
#truelove,0.00004,1,1742
hung,0.00004,1,1726
welcoming,0.00004,1,1710
scare,0.00004,1,1709
reverse,0.00004,1,1701
zoning,0.00004,1,1696
liveblog,0.00004,1,1695
inception,0.00004,1,1689
noble,0.00004,1,1687
endeavors,0.00004,1,1685
cites,0.00004,1,1683
soul,0.00004,1,1661
culvers,0.00004,1,1659
spice,0.00004,1,1658
pumpkin,0.00004,1,1657
adore,0.00004,1,1655
sooooo,0.00004,1,1654
#twudebate,0.00004,1,1648
#cunydb8watch,0.00004,1,1643
mores,0.00004,1,1642
sectors,0.00004,1,1639
wage,0.00004,1,1638
#obamanomics,0.00004,1,1637
cheap,0.00004,1,1626
reduced,0.00004,1,1625
party's,0.00004,1,1624
jibe,0.00004,1,1622
#ndaarulling,0.00004,1,1620
fucktards,0.00004,1,1619
glitches,0.00004,1,1618
infant,0.00004,1,1609
token,0.00004,1,1608
faceless,0.00004,1,1607
yesterday,0.00004,1,1605
credits,0.00004,1,1599
othr,0.00004,1,1584
himthe,0.00004,1,1583
meboutta,0.00004,1,1582
#embracedebate,0.00004,1,1564
surround,0.00004,1,1561
smartest,0.00004,1,1555
bust,0.00004,1,1530
testy,0.00004,1,1526
badlipreading,0.00004,1,1521
finna,0.00004,1,1519
ny,0.00004,1,1517
colonie,0.00004,1,1516
doll,0.00004,1,1508
aired,0.00004,1,1503
underlies,0.00004,1,1501
hen,0.00004,1,1471
#personallife,0.00004,1,1459
#whining,0.00004,1,1458
minigaffe,0.00004,1,1455
ethos,0.00004,1,1441
administration,0.00004,1,1436
freedom,0.00004,1,1430
loop,0.00004,1,1418
#qu,0.00004,1,1411
beautiful,0.00004,1,1410
weeding,0.00004,1,1408
weedingrt,0.00004,1,1407
#tackyredtie,0.00004,1,1404
#mess,0.00004,1,1403
regulates,0.00004,1,1402
spouse,0.00004,1,1393
held,0.00004,1,1384
asset,0.00004,1,1375
greatest,0.00004,1,1374
#dnc2012,0.00004,1,1372
racesmh,0.00004,1,1365
disconnect,0.00004,1,1363
livin,0.00004,1,1337
pen,0.00004,1,1328
postkatrina,0.00004,1,1326
nola,0.00004,1,1325
senators,0.00004,1,1321
xstar,0.00004,1,1314
bonifay,0.00004,1,1313
#etatsunis2012,0.00004,1,1310
pour,0.00004,1,1308
romantique,0.00004,1,1307
l'endroit,0.00004,1,1306
prsidentiel,0.00004,1,1305
dbat,0.00004,1,1304
20e,0.00004,1,1300
sur,0.00004,1,1298
blague,0.00004,1,1297
favorably,0.00004,1,1285
candidate's,0.00004,1,1282
dovetails,0.00004,1,1279
actualy,0.00004,1,1265
preocuparme,0.00004,1,1261
esperanzarme,0.00004,1,1260
ms,0.00004,1,1254
proponer,0.00004,1,1253
acaba,0.00004,1,1252
burden,0.00004,1,1251
middleclass,0.00004,1,1245
b,0.00004,1,1237
figure,0.00004,1,1231
unlike,0.00004,1,1227
du,0.00004,1,1217
trombone,0.00004,1,1197
metropolitan,0.00004,1,1193
tied,0.00004,1,1186
proposals,0.00004,1,1182
deeper,0.00004,1,1178
huffpost,0.00004,1,1164
editor,0.00004,1,1163
senior,0.00004,1,1162
realtime,0.00004,1,1159
diorama,0.00004,1,1148
ban,0.00004,1,1141
luckily,0.00004,1,1139
plug,0.00004,1,1138
greetings,0.00004,1,1130
mo,0.00004,1,1129
bho,0.00004,1,1128
discussion,0.00004,1,1123
highly,0.00004,1,1118
#popthat,0.00004,1,1113
#overit,0.00004,1,1101
tieinteresting,0.00004,1,1100
counts,0.00004,1,1096
marrying,0.00004,1,1086
#thriftynetwork,0.00004,1,1078
#byod,0.00004,1,1077
#abc,0.00004,1,1076
#itsreal,0.00004,1,1074
#dnc,0.00004,1,1069
#tiot,0.00004,1,1067
earners,0.00004,1,1062
pivoting,0.00004,1,1058
neck,0.00004,1,1043
dishwasher,0.00004,1,1039
dishes,0.00004,1,1038
#yes,0.00004,1,1034
#please,0.00004,1,1033
extremely,0.00004,1,1013
scratchy,0.00004,1,1009
outlining,0.00004,1,998
hits,0.00004,1,970
paraphrased,0.00004,1,964
forma,0.00004,1,961
sympathetic,0.00004,1,959
pushing,0.00004,1,947
assingment,0.00004,1,931
hmwrks,0.00004,1,930
cus,0.00004,1,929
contributors,0.00004,1,898
investments,0.00004,1,895
#hatepolitics,0.00004,1,892
camper,0.00004,1,891
yehh,0.00004,1,887
obamacheck,0.00004,1,881
wild,0.00004,1,871
popping,0.00004,1,839
livetweeting,0.00004,1,838
rubio,0.00004,1,823
wink,0.00004,1,820
buzzed,0.00004,1,814
ish,0.00004,1,808
bullet,0.00004,1,799
streets,0.00004,1,763
dope,0.00004,1,762
tops,0.00004,1,760
engage,0.00004,1,751
fundamental,0.00004,1,720
nails,0.00004,1,716
justify,0.00004,1,679
#thegreatdebate,0.00004,1,674
cooties,0.00004,1,673
uhhh,0.00004,1,649
yesssss,0.00004,1,647
saturated,0.00004,1,641
wallace,0.00004,1,634
heated,0.00004,1,632
#bo2012,0.00004,1,620
deficits,0.00004,1,616
campeones,0.00004,1,614
republicanos,0.00004,1,612
pero,0.00004,1,611
equilibrado,0.00004,1,610
presupuesto,0.00004,1,609
wishwashy,0.00004,1,598
journalist,0.00004,1,591
gifs,0.00004,1,583
#blacklove,0.00004,1,571
breath,0.00004,1,570
recognizes,0.00004,1,568
#fuckpolitics,0.00004,1,548
boobs,0.00004,1,547
liars,0.00004,1,546
sale,0.00004,1,516
#annromney,0.00004,1,500
staff,0.00004,1,499
application,0.00004,1,496
joey,0.00004,1,487
uncle,0.00004,1,486
agame,0.00004,1,481
warming,0.00004,1,478
twenty,0.00004,1,473
munster,0.00004,1,465
eddie,0.00004,1,464
#edchat,0.00004,1,459
#rttt,0.00004,1,458
fiasco,0.00004,1,457
forprofit,0.00004,1,456
car,0.00004,1,451
realist,0.00004,1,400
forwards,0.00004,1,384
romne,0.00004,1,379
bunch,0.00004,1,346
unclear,0.00004,1,332
#yaheard,0.00004,1,161
hapley,0.00004,1,158
perd,0.00004,1,157
commentator,0.00004,1,155
ericans,0.00004,1,134
#byebyeobama,0.00004,1,119
educators,0.00004,1,116
lab,0.00004,1,63
professor,0.00004,1,57
#mudslingin,0.00004,1,53
fools,0.00004,1,51
#gayjokes,0.00004,1,47
#ohromney,0.00004,1,46
ranking,0.00004,1,36
shoulder,0.00004,1,31
patted,0.00004,1,30
debatingrt,0.00004,1,2
